"No.","Time","Source","Destination","Protocol","Length","Info"
"2578","18.844987","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2579","18.855360","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2580","18.855482","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2581","18.865790","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2582","18.865792","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2583","18.877788","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2584","18.877789","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2585","18.877872","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2586","18.889413","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2587","18.889480","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2588","18.902049","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2589","18.902113","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2590","18.914548","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2591","18.914607","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2592","18.914607","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2593","18.926685","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2594","18.926747","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2595","18.939347","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2596","18.939410","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2597","18.939411","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2598","18.950608","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2599","18.950708","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2600","18.958873","193.122.247.161","192.168.0.107","UDP","122","8801  >  64792 Len=80"
"2601","18.959233","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2602","18.959294","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2603","18.969987","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2604","18.970062","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2605","18.981895","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2606","18.982179","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2607","18.991855","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2608","18.991930","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2609","19.002423","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2610","19.002511","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2611","19.015231","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2612","19.015337","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2613","19.015404","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2614","19.027900","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2615","19.027901","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2616","19.039530","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2617","19.039603","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2618","19.051139","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2619","19.051140","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2620","19.051214","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2621","19.061826","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2622","19.061948","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2623","19.071972","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2624","19.072049","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2625","19.082459","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2626","19.082460","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2627","19.094950","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2628","19.094951","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2629","19.107476","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2630","19.107581","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2631","19.107700","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2632","19.117760","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2633","19.117761","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2634","19.129366","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2635","19.129445","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2636","19.141254","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2637","19.141255","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2638","19.151798","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2639","19.151908","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2640","19.162351","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2641","19.162439","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2642","19.174950","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2643","19.174951","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2644","19.174952","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2645","19.185369","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2646","19.185448","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2647","19.197340","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2648","19.197341","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2649","19.208313","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2650","19.208389","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2651","19.218593","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2652","19.218670","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2653","19.229508","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2654","19.229587","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2655","19.240384","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2656","19.240462","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2657","19.240539","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2658","19.250798","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2659","19.250865","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2660","19.253302","193.122.247.161","192.168.0.107","UDP","122","8801  >  64792 Len=80"
"2661","19.263996","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2662","19.264073","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2663","19.264110","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2664","19.275129","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2665","19.275197","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2666","19.287742","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2667","19.287817","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2668","19.287834","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2669","19.300336","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2670","19.300404","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2671","19.300404","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2672","19.311383","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2673","19.311526","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2674","19.311595","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2675","19.322325","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2676","19.322392","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2677","19.332829","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2678","19.332897","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2679","19.332906","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2680","19.343510","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2681","19.343511","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2682","19.355366","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2683","19.355443","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2684","19.355444","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2685","19.367990","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2686","19.368057","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2687","19.368109","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2688","19.379841","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2689","19.379915","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2690","19.379931","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2691","19.391913","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2692","19.392023","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2693","19.392089","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2694","19.402271","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2695","19.402340","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2696","19.414986","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2697","19.414987","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2698","19.414988","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2699","19.417733","fe80::56:22d1:6b37:61d5","fe80::8fa:5c39:a89a:5729","ICMPv6","86","Neighbor Solicitation for fe80::8fa:5c39:a89a:5729 from 6e:12:f3:7c:4e:b6"
"2700","19.417839","fe80::8fa:5c39:a89a:5729","fe80::56:22d1:6b37:61d5","ICMPv6","78","Neighbor Advertisement fe80::8fa:5c39:a89a:5729 (sol)"
"2701","19.427623","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2702","19.427624","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2703","19.427625","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2704","19.440036","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2705","19.440113","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2706","19.440114","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2707","19.450995","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2708","19.451070","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2709","19.451071","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2710","19.462367","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2711","19.462441","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2712","19.472911","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2713","19.472981","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2714","19.472981","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2715","19.483690","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2716","19.483799","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2717","19.496109","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2718","19.496186","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2719","19.496187","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2720","19.506846","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2721","19.506915","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2722","19.506916","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2723","19.517038","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2724","19.517115","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2725","19.529397","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2726","19.529467","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2727","19.529520","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2728","19.542148","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2729","19.542217","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2730","19.542262","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2731","19.552434","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2732","19.552650","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2733","19.562706","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2734","19.562779","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2735","19.562802","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2736","19.568108","193.122.247.161","192.168.0.107","UDP","123","8801  >  64792 Len=81"
"2737","19.580622","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2738","19.580688","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2739","19.580689","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2740","19.580705","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2741","19.592139","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2742","19.592203","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2743","19.592204","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2744","19.604926","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2745","19.604927","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2746","19.604928","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2747","19.615341","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2748","19.615410","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2749","19.625470","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2750","19.625541","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2751","19.638293","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2752","19.638369","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2753","19.638370","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2754","19.648774","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2755","19.649463","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2756","19.649717","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2757","19.661372","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2758","19.661373","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2759","19.661374","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2760","19.671560","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2761","19.671561","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2762","19.682338","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2763","19.682398","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2764","19.682399","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2765","19.694930","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2766","19.694931","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2767","19.694932","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2768","19.707105","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2769","19.707190","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2770","19.707238","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2771","19.719796","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2772","19.719797","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2773","19.719798","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2774","19.730117","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2775","19.730199","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2776","19.742308","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2777","19.742376","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2778","19.742429","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2779","19.753097","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2780","19.753175","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2781","19.764510","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2782","19.764750","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2783","19.764812","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2784","19.775500","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2785","19.775502","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2786","19.775502","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2787","19.786934","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2788","19.787002","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2789","19.797393","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2790","19.797471","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2791","19.797472","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2792","19.807612","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2793","19.807614","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2794","19.817759","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2795","19.817837","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2796","19.817854","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2797","19.828991","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2798","19.829069","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2799","19.840601","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2800","19.840675","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2801","19.840689","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2802","19.851472","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2803","19.851549","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2804","19.851550","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2805","19.862467","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2806","19.862468","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2807","19.867619","193.122.247.161","192.168.0.107","UDP","123","8801  >  64792 Len=81"
"2808","19.868008","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2809","19.880530","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2810","19.880609","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2811","19.880609","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2812","19.891049","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2813","19.891119","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2814","19.891120","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2815","19.902155","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2816","19.902213","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2817","19.912169","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2818","19.912234","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2819","19.912235","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2820","19.922867","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2821","19.922929","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2822","19.935453","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2823","19.935453","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2824","19.935543","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2825","19.947972","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2826","19.947972","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2827","19.948041","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2828","19.960596","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2829","19.960696","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2830","19.960756","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2831","19.973333","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2832","19.973334","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2833","19.973335","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2834","19.983521","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2835","19.983684","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2836","19.996190","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2837","19.996260","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2838","19.996320","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2839","19.996390","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2840","20.007723","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2841","20.007811","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2842","20.018222","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2843","20.018299","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2844","20.018325","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2845","20.029544","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2846","20.029614","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2847","20.039699","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2848","20.039700","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2849","20.039701","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2850","20.050109","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2851","20.050185","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2852","20.062458","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2853","20.062459","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2854","20.062460","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2855","20.072760","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2856","20.072831","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2857","20.072832","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2858","20.083112","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2859","20.083292","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2860","20.095775","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2861","20.095776","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2862","20.095777","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2863","20.106290","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2864","20.106472","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2865","20.117016","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2866","20.117094","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2867","20.117095","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2868","20.129597","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2869","20.129678","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2870","20.129694","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2871","20.142451","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
"2872","20.142528","192.168.0.107","193.122.247.161","UDP","1078","64792  >  8801 Len=1036"
