"No.","Time","Source","Destination","Protocol","Length","Info"
"1235","12.912365","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","UDP","1078","65102  >  8801 Len=1036"
"1236","12.912366","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","UDP","1078","65102  >  8801 Len=1036"
"1237","12.923117","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","UDP","1078","65102  >  8801 Len=1036"
"1238","12.926638","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","1078","8801  >  65102 Len=1036"
"1239","12.928085","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","1078","8801  >  65102 Len=1036"
"1240","12.937206","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","1078","8801  >  65102 Len=1036"
"1241","12.937213","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","1078","8801  >  65102 Len=1036"
"1242","12.937660","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","UDP","1078","65102  >  8801 Len=1036"
"1243","12.937661","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","UDP","120","65102  >  8801 Len=78"
"1244","12.947810","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","UDP","1078","65102  >  8801 Len=1036"
"1245","12.947811","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","UDP","1078","65102  >  8801 Len=1036"
"1246","12.950831","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","1078","8801  >  65102 Len=1036"
"1247","12.950964","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","1078","8801  >  65102 Len=1036"
"1248","12.951813","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","1078","8801  >  65102 Len=1036"
"1249","12.962075","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","1078","8801  >  65102 Len=1036"
"1250","12.962392","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","UDP","1078","65102  >  8801 Len=1036"
"1251","12.973011","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","UDP","1078","65102  >  8801 Len=1036"
"1252","12.984861","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","1078","8801  >  65102 Len=1036"
"1253","12.984868","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","1078","8801  >  65102 Len=1036"
"1254","12.985147","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","UDP","1078","65102  >  8801 Len=1036"
"1255","12.985194","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","UDP","1078","65102  >  8801 Len=1036"
"1256","12.985310","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","1078","8801  >  65102 Len=1036"
"1257","12.996947","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","UDP","1078","65102  >  8801 Len=1036"
"1258","12.997818","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","1078","8801  >  65102 Len=1036"
"1259","13.010889","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","UDP","1078","65102  >  8801 Len=1036"
"1260","13.010891","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","UDP","1078","65102  >  8801 Len=1036"
"1261","13.012253","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","1078","8801  >  65102 Len=1036"
"1262","13.012693","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","1078","8801  >  65102 Len=1036"
"1263","13.014086","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","1078","8801  >  65102 Len=1036"
"1264","13.027331","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","UDP","1078","65102  >  8801 Len=1036"
"1265","13.027332","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","UDP","1078","65102  >  8801 Len=1036"
"1266","13.030671","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","1078","8801  >  65102 Len=1036"
"1267","13.032445","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","119","8801  >  65102 Len=77"
"1268","13.032635","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","1078","8801  >  65102 Len=1036"
"1269","13.034229","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","1078","8801  >  65102 Len=1036"
"1270","13.041393","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","1078","8801  >  65102 Len=1036"
"1271","13.053205","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","UDP","1078","65102  >  8801 Len=1036"
"1272","13.053279","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","UDP","1078","65102  >  8801 Len=1036"
"1273","13.056161","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","1078","8801  >  65102 Len=1036"
"1274","13.069158","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","UDP","1078","65102  >  8801 Len=1036"
"1275","13.069270","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","UDP","1078","65102  >  8801 Len=1036"
"1276","13.069575","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","1078","8801  >  65102 Len=1036"
"1277","13.075148","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","1078","8801  >  65102 Len=1036"
"1278","13.075499","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","UDP","1078","65102  >  8801 Len=1036"
"1279","13.077636","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","1078","8801  >  65102 Len=1036"
"1280","13.090628","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","UDP","1078","65102  >  8801 Len=1036"
"1281","13.090702","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","UDP","1078","65102  >  8801 Len=1036"
"1282","13.093747","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","1078","8801  >  65102 Len=1036"
"1283","13.099572","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","1078","8801  >  65102 Len=1036"
"1284","13.099826","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","1078","8801  >  65102 Len=1036"
"1285","13.110894","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","1078","8801  >  65102 Len=1036"
"1286","13.111160","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","UDP","1078","65102  >  8801 Len=1036"
"1287","13.111228","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","UDP","1078","65102  >  8801 Len=1036"
"1288","13.120894","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","1078","8801  >  65102 Len=1036"
"1289","13.121304","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","UDP","1078","65102  >  8801 Len=1036"
"1290","13.122174","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","1078","8801  >  65102 Len=1036"
"1291","13.133830","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","UDP","1078","65102  >  8801 Len=1036"
"1292","13.133831","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","UDP","1078","65102  >  8801 Len=1036"
"1293","13.139110","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","1078","8801  >  65102 Len=1036"
"1294","13.143345","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","1078","8801  >  65102 Len=1036"
"1295","13.143695","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","UDP","1078","65102  >  8801 Len=1036"
"1296","13.156039","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","1078","8801  >  65102 Len=1036"
"1297","13.156092","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","UDP","1078","65102  >  8801 Len=1036"
"1298","13.157073","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","1078","8801  >  65102 Len=1036"
"1299","13.170235","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","UDP","1078","65102  >  8801 Len=1036"
"1300","13.170236","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","UDP","1078","65102  >  8801 Len=1036"
"1301","13.171637","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","1078","8801  >  65102 Len=1036"
"1302","13.178947","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","1078","8801  >  65102 Len=1036"
"1303","13.179317","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","UDP","1078","65102  >  8801 Len=1036"
"1304","13.189616","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","UDP","1078","65102  >  8801 Len=1036"
"1305","13.201309","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","1078","8801  >  65102 Len=1036"
"1306","13.201613","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","UDP","1078","65102  >  8801 Len=1036"
"1307","13.211575","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","1078","8801  >  65102 Len=1036"
"1308","13.211938","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","UDP","1078","65102  >  8801 Len=1036"
"1309","13.213309","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","1078","8801  >  65102 Len=1036"
"1310","13.213318","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","1078","8801  >  65102 Len=1036"
"1311","13.213657","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","UDP","1078","65102  >  8801 Len=1036"
"1312","13.215735","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","1078","8801  >  65102 Len=1036"
"1313","13.225868","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","1078","8801  >  65102 Len=1036"
"1314","13.226133","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","UDP","123","60005  >  8801 Len=81"
"1315","13.226276","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","UDP","1078","65102  >  8801 Len=1036"
"1316","13.233501","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","1078","8801  >  65102 Len=1036"
"1317","13.233799","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","UDP","1078","65102  >  8801 Len=1036"
"1318","13.237480","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","1078","8801  >  65102 Len=1036"
"1319","13.237486","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","1078","8801  >  65102 Len=1036"
"1320","13.237837","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","UDP","119","65102  >  8801 Len=77"
"1321","13.249420","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","UDP","123","59252  >  8801 Len=81"
"1322","13.249495","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","UDP","1078","65102  >  8801 Len=1036"
"1323","13.249521","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","UDP","1078","65102  >  8801 Len=1036"
"1324","13.262180","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","UDP","1078","65102  >  8801 Len=1036"
"1325","13.264295","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","1078","8801  >  65102 Len=1036"
"1326","13.264302","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","1078","8801  >  65102 Len=1036"
"1327","13.277413","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","UDP","1078","65102  >  8801 Len=1036"
"1328","13.277414","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","UDP","1078","65102  >  8801 Len=1036"
"1329","13.282420","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","1078","8801  >  65102 Len=1036"
"1330","13.282427","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","1078","8801  >  65102 Len=1036"
"1331","13.292085","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","1078","8801  >  65102 Len=1036"
"1332","13.292090","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","1078","8801  >  65102 Len=1036"
"1333","13.295025","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","1078","8801  >  65102 Len=1036"
"1334","13.295433","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","UDP","1078","65102  >  8801 Len=1036"
"1335","13.295434","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","UDP","1078","65102  >  8801 Len=1036"
"1336","13.300922","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","1078","8801  >  65102 Len=1036"
"1337","13.313397","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","UDP","1078","65102  >  8801 Len=1036"
"1338","13.313474","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","UDP","1078","65102  >  8801 Len=1036"
"1339","13.325959","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","UDP","1078","65102  >  8801 Len=1036"
"1340","13.338532","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","UDP","1078","65102  >  8801 Len=1036"
"1341","13.338591","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","UDP","1078","65102  >  8801 Len=1036"
"1342","13.348335","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","1078","8801  >  65102 Len=1036"
"1343","13.348677","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","1078","8801  >  65102 Len=1036"
"1344","13.348693","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","UDP","1078","65102  >  8801 Len=1036"
"1345","13.350667","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","1078","8801  >  65102 Len=1036"
"1346","13.351511","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","1078","8801  >  65102 Len=1036"
"1347","13.352618","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","1078","8801  >  65102 Len=1036"
"1348","13.354542","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","1078","8801  >  65102 Len=1036"
"1349","13.354875","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","1078","8801  >  65102 Len=1036"
"1350","13.357468","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","119","8801  >  65102 Len=77"
"1351","13.357855","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","1078","8801  >  65102 Len=1036"
"1352","13.370464","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","UDP","1078","65102  >  8801 Len=1036"
"1353","13.370527","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","UDP","1078","65102  >  8801 Len=1036"
"1354","13.370528","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","UDP","1078","65102  >  8801 Len=1036"
"1355","13.374801","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","1078","8801  >  65102 Len=1036"
"1356","13.387574","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","UDP","1078","65102  >  8801 Len=1036"
"1357","13.387633","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","UDP","1078","65102  >  8801 Len=1036"
"1358","13.389601","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","1078","8801  >  65102 Len=1036"
"1359","13.399620","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","123","8801  >  60005 Len=81"
"1360","13.399800","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","WireGuard","123","Transport Data, receiver=0x65A0D403, counter=4613095184472604742, datalen=49"
"1361","13.399923","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","1078","8801  >  65102 Len=1036"
"1362","13.400015","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","UDP","1078","65102  >  8801 Len=1036"
"1363","13.400016","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","UDP","1078","65102  >  8801 Len=1036"
"1364","13.400338","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","1078","8801  >  65102 Len=1036"
"1365","13.401476","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","123","8801  >  59252 Len=81"
"1366","13.401648","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","WireGuard","123","Transport Data, receiver=0x65A0D403, counter=4613094518551281744, datalen=49"
"1367","13.410982","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","1078","8801  >  65102 Len=1036"
"1368","13.411321","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","UDP","1078","65102  >  8801 Len=1036"
"1369","13.412536","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","1078","8801  >  65102 Len=1036"
"1370","13.412826","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","1078","8801  >  65102 Len=1036"
"1371","13.412829","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","WireGuard","123","Transport Data, receiver=0x677D0001, counter=4613094518551281910, datalen=49"
"1372","13.413137","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","UDP","1078","65102  >  8801 Len=1036"
"1373","13.425555","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","UDP","1078","65102  >  8801 Len=1036"
"1374","13.427357","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","1078","8801  >  65102 Len=1036"
"1375","13.435103","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","1078","8801  >  65102 Len=1036"
"1376","13.435517","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","UDP","1078","65102  >  8801 Len=1036"
"1377","13.435588","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","UDP","1078","65102  >  8801 Len=1036"
"1378","13.444441","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","1078","8801  >  65102 Len=1036"
"1379","13.444447","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","1078","8801  >  65102 Len=1036"
"1380","13.444910","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","UDP","1078","65102  >  8801 Len=1036"
"1381","13.457608","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","UDP","1078","65102  >  8801 Len=1036"
"1382","13.457609","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","UDP","1078","65102  >  8801 Len=1036"
"1383","13.458977","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","1078","8801  >  65102 Len=1036"
"1384","13.464273","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","1078","8801  >  65102 Len=1036"
"1385","13.473050","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","1078","8801  >  65102 Len=1036"
"1386","13.473057","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","1078","8801  >  65102 Len=1036"
"1387","13.473490","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","UDP","1078","65102  >  8801 Len=1036"
"1388","13.473491","192.168.0.107","zoomva193-123-143-170mmr.cloud.zoom.us","UDP","1078","65102  >  8801 Len=1036"
"1389","13.481377","zoomva193-123-143-170mmr.cloud.zoom.us","192.168.0.107","UDP","1078","8801  >  65102 Len=1036"
