"No.","Time","Source","Destination","Protocol","Length","Info"
"18536","93.059654","192.168.0.100","54.187.107.148","TLSv1.2","161","Application Data"
"18537","93.059678","192.168.0.100","54.187.107.148","TLSv1.2","598","Application Data"
"18538","93.059696","192.168.0.100","54.187.107.148","TLSv1.2","305","Application Data"
"18539","93.065931","54.187.107.148","192.168.0.100","UDP","385","8801  >  55702 Len=343"
"18540","93.065937","54.187.107.148","192.168.0.100","UDP","311","8801  >  55702 Len=269"
"18541","93.066314","54.187.107.148","192.168.0.100","UDP","69","8801  >  54857 Len=27"
"18542","93.069961","54.187.107.148","192.168.0.100","TCP","66","443  >  52040 [ACK] Seq=30749 Ack=64632 Win=66432 Len=0 TSval=455963246 TSecr=330971135"
"18543","93.069964","54.187.107.148","192.168.0.100","TCP","66","443  >  52040 [ACK] Seq=30749 Ack=65164 Win=66432 Len=0 TSval=455963246 TSecr=330971135"
"18544","93.070148","54.187.107.148","192.168.0.100","TCP","66","443  >  52040 [ACK] Seq=30749 Ack=65403 Win=66304 Len=0 TSval=455963246 TSecr=330971135"
"18545","93.070377","192.168.0.100","54.187.107.148","UDP","1093","54857  >  8801 Len=1051"
"18546","93.070436","192.168.0.100","54.187.107.148","UDP","1093","54857  >  8801 Len=1051"
"18547","93.070448","192.168.0.100","54.187.107.148","UDP","154","55702  >  8801 Len=112"
"18548","93.082976","192.168.0.100","54.187.107.148","UDP","1093","54857  >  8801 Len=1051"
"18549","93.090280","54.187.107.148","192.168.0.100","UDP","379","8801  >  55702 Len=337"
"18550","93.091282","192.168.0.100","54.187.107.148","UDP","1093","54857  >  8801 Len=1051"
"18551","93.091350","192.168.0.100","54.187.107.148","UDP","1093","54857  >  8801 Len=1051"
"18552","93.091507","192.168.0.100","54.187.107.148","UDP","148","55702  >  8801 Len=106"
"18553","93.096255","54.187.107.148","192.168.0.100","UDP","69","8801  >  54857 Len=27"
"18554","93.096260","54.187.107.148","192.168.0.100","UDP","134","8801  >  55702 Len=92"
"18555","93.108295","192.168.0.100","54.187.107.148","UDP","783","54857  >  8801 Len=741"
"18556","93.108296","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18557","93.108380","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18558","93.111447","192.168.0.100","54.187.107.148","UDP","149","55702  >  8801 Len=107"
"18559","93.118791","54.187.107.148","192.168.0.100","UDP","381","8801  >  55702 Len=339"
"18560","93.119322","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18561","93.119451","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18562","93.123435","3.235.82.188","192.168.0.100","TLSv1.2","259","Application Data"
"18563","93.123537","192.168.0.100","3.235.82.188","TCP","66","52011  >  443 [ACK] Seq=1363 Ack=1223 Win=2044 Len=0 TSval=330971198 TSecr=3569239827"
"18564","93.124604","54.187.107.148","192.168.0.100","UDP","123","8801  >  52107 Len=81"
"18565","93.124761","192.168.0.100","54.187.107.148","WireGuard","123","Transport Data, receiver=0x5458710B, counter=4613094864793698542, datalen=49"
"18566","93.126720","54.187.107.148","192.168.0.100","UDP","69","8801  >  54857 Len=27"
"18567","93.129743","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18568","93.130444","192.168.0.100","54.187.107.148","UDP","147","55702  >  8801 Len=105"
"18569","93.139886","54.187.107.148","192.168.0.100","UDP","134","8801  >  55702 Len=92"
"18570","93.140309","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18571","93.140381","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18572","93.150017","54.187.107.148","192.168.0.100","WireGuard","123","Transport Data, receiver=0x3F590111, counter=4613094864793698558, datalen=49"
"18573","93.150634","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18574","93.151944","192.168.0.100","54.187.107.148","UDP","144","55702  >  8801 Len=102"
"18575","93.155697","54.187.107.148","192.168.0.100","UDP","69","8801  >  54857 Len=27"
"18576","93.158026","54.187.107.148","192.168.0.100","UDP","390","8801  >  55702 Len=348"
"18577","93.158034","54.187.107.148","192.168.0.100","UDP","322","8801  >  55702 Len=280"
"18578","93.170064","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18579","93.170287","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18580","93.170348","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18581","93.173228","192.168.0.100","54.187.107.148","UDP","149","55702  >  8801 Len=107"
"18582","93.174146","192.168.0.100","54.187.107.148","UDP","823","54857  >  8801 Len=781"
"18583","93.178079","54.187.107.148","192.168.0.100","UDP","389","8801  >  55702 Len=347"
"18584","93.178083","54.187.107.148","192.168.0.100","UDP","304","8801  >  55702 Len=262"
"18585","93.188704","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18586","93.188768","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18587","93.190229","192.168.0.100","54.187.107.148","UDP","152","55702  >  8801 Len=110"
"18588","93.196619","54.187.107.148","192.168.0.100","UDP","69","8801  >  54857 Len=27"
"18589","93.196623","54.187.107.148","192.168.0.100","UDP","359","8801  >  55702 Len=317"
"18590","93.211606","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18591","93.211907","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18592","93.212253","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18593","93.212254","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18594","93.213703","192.168.0.100","54.187.107.148","UDP","145","55702  >  8801 Len=103"
"18595","93.216578","54.187.107.148","192.168.0.100","UDP","349","8801  >  55702 Len=307"
"18596","93.229037","192.168.0.100","54.187.107.148","UDP","516","54857  >  8801 Len=474"
"18597","93.229102","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18598","93.229103","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18599","93.230568","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18600","93.230628","192.168.0.100","54.187.107.148","UDP","148","55702  >  8801 Len=106"
"18601","93.237079","192.168.0.100","54.187.107.148","UDP","104","54857  >  8801 Len=62"
"18602","93.239097","54.187.107.148","192.168.0.100","UDP","134","8801  >  55702 Len=92"
"18603","93.239371","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18604","93.239509","192.168.0.100","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"18605","93.245560","192.168.0.100","54.187.107.148","UDP","439","54857  >  8801 Len=397"
"18606","93.245619","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18607","93.250386","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18608","93.250452","192.168.0.100","54.187.107.148","UDP","145","55702  >  8801 Len=103"
"18609","93.251468","54.187.107.148","192.168.0.100","UDP","69","8801  >  54857 Len=27"
"18610","93.261415","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18611","93.264084","54.187.107.148","192.168.0.100","UDP","363","8801  >  55702 Len=321"
"18612","93.270117","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18613","93.270175","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18614","93.270185","192.168.0.100","54.187.107.148","UDP","144","55702  >  8801 Len=102"
"18615","93.276699","54.187.107.148","192.168.0.100","UDP","123","8801  >  54857 Len=81"
"18616","93.277125","192.168.0.100","54.187.107.148","WireGuard","123","Transport Data, receiver=0x55587115, counter=4613095122558845060, datalen=49"
"18617","93.278992","54.187.107.148","192.168.0.100","UDP","373","8801  >  55702 Len=331"
"18618","93.279002","54.187.107.148","192.168.0.100","UDP","309","8801  >  55702 Len=267"
"18619","93.279426","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18620","93.279486","192.168.0.100","54.187.107.148","UDP","117","55702  >  8801 Len=75"
"18621","93.288624","54.187.107.148","192.168.0.100","WireGuard","123","Transport Data, receiver=0x40590113, counter=4613095122558845061, datalen=49"
"18622","93.288632","54.187.107.148","192.168.0.100","UDP","69","8801  >  54857 Len=27"
"18623","93.290421","54.187.107.148","192.168.0.100","TLSv1.2","116","Application Data"
"18624","93.290516","192.168.0.100","54.187.107.148","TCP","66","52040  >  443 [ACK] Seq=65403 Ack=30799 Win=131008 Len=0 TSval=330971364 TSecr=455963463"
"18625","93.291353","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18626","93.291585","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18627","93.291715","192.168.0.100","54.187.107.148","UDP","149","55702  >  8801 Len=107"
"18628","93.291884","192.168.0.100","54.187.107.148","UDP","673","54857  >  8801 Len=631"
"18629","93.292088","192.168.0.100","54.187.107.148","UDP","104","54857  >  8801 Len=62"
"18630","93.299037","54.187.107.148","192.168.0.100","UDP","369","8801  >  55702 Len=327"
"18631","93.299263","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18632","93.310056","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18633","93.310221","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18634","93.312121","192.168.0.100","54.187.107.148","UDP","144","55702  >  8801 Len=102"
"18635","93.317928","54.187.107.148","192.168.0.100","UDP","375","8801  >  55702 Len=333"
"18636","93.328321","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18637","93.328466","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18638","93.328467","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18639","93.331521","192.168.0.100","54.187.107.148","UDP","366","54857  >  8801 Len=324"
"18640","93.331592","192.168.0.100","54.187.107.148","UDP","142","55702  >  8801 Len=100"
"18641","93.338594","54.187.107.148","192.168.0.100","UDP","369","8801  >  55702 Len=327"
"18642","93.338599","54.187.107.148","192.168.0.100","UDP","69","8801  >  54857 Len=27"
"18643","93.349096","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18644","93.349160","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18645","93.349186","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18646","93.349260","192.168.0.100","54.187.107.148","UDP","913","54857  >  8801 Len=871"
"18647","93.349367","192.168.0.100","54.187.107.148","UDP","104","54857  >  8801 Len=62"
"18648","93.350150","192.168.0.100","54.187.107.148","UDP","151","55702  >  8801 Len=109"
"18649","93.359643","54.187.107.148","192.168.0.100","UDP","186","8801  >  54857 Len=144"
"18650","93.360108","192.168.0.100","54.187.107.148","UDP","1093","54857  >  8801 Len=1051"
"18651","93.361753","54.187.107.148","192.168.0.100","UDP","360","8801  >  55702 Len=318"
"18652","93.367701","54.187.107.148","192.168.0.100","UDP","69","8801  >  54857 Len=27"
"18653","93.371100","192.168.0.100","54.187.107.148","UDP","1093","54857  >  8801 Len=1051"
"18654","93.371161","192.168.0.100","54.187.107.148","UDP","1093","54857  >  8801 Len=1051"
"18655","93.371161","192.168.0.100","54.187.107.148","UDP","146","55702  >  8801 Len=104"
"18656","93.383846","192.168.0.100","54.187.107.148","UDP","1057","54857  >  8801 Len=1015"
"18657","93.383921","192.168.0.100","54.187.107.148","UDP","1057","54857  >  8801 Len=1015"
"18658","93.391822","54.187.107.148","192.168.0.100","UDP","134","8801  >  55702 Len=92"
"18659","93.392644","192.168.0.100","54.187.107.148","UDP","1057","54857  >  8801 Len=1015"
"18660","93.394072","192.168.0.100","54.187.107.148","UDP","148","55702  >  8801 Len=106"
"18661","93.397786","54.187.107.148","192.168.0.100","UDP","69","8801  >  54857 Len=27"
"18662","93.406350","54.187.107.148","192.168.0.100","UDP","354","8801  >  55702 Len=312"
"18663","93.406357","54.187.107.148","192.168.0.100","UDP","293","8801  >  55702 Len=251"
"18664","93.406493","192.168.0.100","54.187.107.148","UDP","1057","54857  >  8801 Len=1015"
"18665","93.406557","192.168.0.100","54.187.107.148","UDP","1057","54857  >  8801 Len=1015"
"18666","93.411050","192.168.0.100","54.187.107.148","UDP","1057","54857  >  8801 Len=1015"
"18667","93.411051","192.168.0.100","54.187.107.148","UDP","144","55702  >  8801 Len=102"
"18668","93.421321","192.168.0.100","54.187.107.148","UDP","1049","54857  >  8801 Len=1007"
"18669","93.421322","192.168.0.100","54.187.107.148","UDP","1049","54857  >  8801 Len=1007"
"18670","93.422669","54.187.107.148","192.168.0.100","UDP","364","8801  >  55702 Len=322"
"18671","93.431725","192.168.0.100","54.187.107.148","UDP","1049","54857  >  8801 Len=1007"
"18672","93.431726","192.168.0.100","54.187.107.148","UDP","144","55702  >  8801 Len=102"
"18673","93.441867","192.168.0.100","54.187.107.148","UDP","1049","54857  >  8801 Len=1007"
"18674","93.441947","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18675","93.445702","54.187.107.148","192.168.0.100","UDP","358","8801  >  55702 Len=316"
"18676","93.449699","54.187.107.148","192.168.0.100","UDP","69","8801  >  54857 Len=27"
"18677","93.451143","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18678","93.451215","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18679","93.451736","192.168.0.100","54.187.107.148","UDP","146","55702  >  8801 Len=104"
"18680","93.462540","54.187.107.148","192.168.0.100","UDP","359","8801  >  55702 Len=317"
"18681","93.462646","192.168.0.100","54.187.107.148","UDP","278","54857  >  8801 Len=236"
"18682","93.462714","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18683","93.472153","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18684","93.472154","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18685","93.472301","192.168.0.100","54.187.107.148","UDP","151","55702  >  8801 Len=109"
"18686","93.472478","54.187.107.148","192.168.0.100","UDP","69","8801  >  54857 Len=27"
"18687","93.480826","54.187.107.148","192.168.0.100","UDP","368","8801  >  55702 Len=326"
"18688","93.481159","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18689","93.491988","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18690","93.491989","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18691","93.492065","192.168.0.100","54.187.107.148","UDP","152","55702  >  8801 Len=110"
"18692","93.500854","54.187.107.148","192.168.0.100","UDP","69","8801  >  54857 Len=27"
"18693","93.500860","54.187.107.148","192.168.0.100","UDP","377","8801  >  55702 Len=335"
"18694","93.501288","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18695","93.501352","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18696","93.511866","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18697","93.511867","192.168.0.100","54.187.107.148","UDP","147","55702  >  8801 Len=105"
"18698","93.523473","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18699","93.523543","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18700","93.525410","54.187.107.148","192.168.0.100","UDP","379","8801  >  55702 Len=337"
"18701","93.532008","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18702","93.532009","192.168.0.100","54.187.107.148","UDP","146","55702  >  8801 Len=104"
"18703","93.544827","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18704","93.544908","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18705","93.552056","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18706","93.552057","192.168.0.100","54.187.107.148","UDP","145","55702  >  8801 Len=103"
"18707","93.564719","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18708","93.564720","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18709","93.568290","54.187.107.148","192.168.0.100","UDP","69","8801  >  54857 Len=27"
"18710","93.568297","54.187.107.148","192.168.0.100","UDP","371","8801  >  55702 Len=329"
"18711","93.570344","54.187.107.148","192.168.0.100","UDP","69","8801  >  54857 Len=27"
"18712","93.570349","54.187.107.148","192.168.0.100","UDP","372","8801  >  55702 Len=330"
"18713","93.570802","54.187.107.148","192.168.0.100","UDP","134","8801  >  55702 Len=92"
"18714","93.570828","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18715","93.572196","192.168.0.100","54.187.107.148","UDP","144","55702  >  8801 Len=102"
"18716","93.582563","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18717","93.582639","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18718","93.582954","54.187.107.148","192.168.0.100","UDP","69","8801  >  54857 Len=27"
"18719","93.582959","54.187.107.148","192.168.0.100","UDP","299","8801  >  55702 Len=257"
"18720","93.583263","192.168.0.100","54.187.107.148","UDP","117","55702  >  8801 Len=75"
"18721","93.592023","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18722","93.592025","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18723","93.592100","192.168.0.100","54.187.107.148","UDP","149","55702  >  8801 Len=107"
"18724","93.601266","54.187.107.148","192.168.0.100","UDP","375","8801  >  55702 Len=333"
"18725","93.601750","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18726","93.612334","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18727","93.612499","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18728","93.612553","192.168.0.100","54.187.107.148","UDP","147","55702  >  8801 Len=105"
"18729","93.619548","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18730","93.619625","192.168.0.100","54.187.107.148","UDP","104","54857  >  8801 Len=62"
"18731","93.629152","54.187.107.148","192.168.0.100","UDP","377","8801  >  55702 Len=335"
"18732","93.629443","54.187.107.148","192.168.0.100","UDP","168","8801  >  55702 Len=126"
"18733","93.629675","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18734","93.629746","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18735","93.631442","54.187.107.148","192.168.0.100","UDP","69","8801  >  54857 Len=27"
"18736","93.631899","192.168.0.100","54.187.107.148","UDP","147","55702  >  8801 Len=105"
"18737","93.641248","54.187.107.148","192.168.0.100","UDP","405","8801  >  55702 Len=363"
"18738","93.641649","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18739","93.641721","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18740","93.651669","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18741","93.651670","192.168.0.100","54.187.107.148","UDP","142","55702  >  8801 Len=100"
"18742","93.659836","54.187.107.148","192.168.0.100","UDP","69","8801  >  54857 Len=27"
"18743","93.659841","54.187.107.148","192.168.0.100","UDP","186","8801  >  54857 Len=144"
"18744","93.660278","192.168.0.100","54.187.107.148","UDP","1093","54857  >  8801 Len=1051"
"18745","93.660346","192.168.0.100","54.187.107.148","UDP","1093","54857  >  8801 Len=1051"
"18746","93.671032","192.168.0.100","54.187.107.148","UDP","69","54857  >  8801 Len=27"
"18747","93.671032","192.168.0.100","54.187.107.148","UDP","1093","54857  >  8801 Len=1051"
"18748","93.671097","192.168.0.100","54.187.107.148","UDP","145","55702  >  8801 Len=103"
"18749","93.681462","192.168.0.100","54.187.107.148","UDP","1093","54857  >  8801 Len=1051"
"18750","93.681514","192.168.0.100","54.187.107.148","UDP","1093","54857  >  8801 Len=1051"
"18751","93.681633","54.187.107.148","192.168.0.100","UDP","480","8801  >  55702 Len=438"
"18752","93.681826","54.187.107.148","192.168.0.100","UDP","331","8801  >  55702 Len=289"
"18753","93.691814","54.187.107.148","192.168.0.100","UDP","69","8801  >  54857 Len=27"
"18754","93.692318","192.168.0.100","54.187.107.148","UDP","1093","54857  >  8801 Len=1051"
"18755","93.692474","192.168.0.100","54.187.107.148","UDP","1093","54857  >  8801 Len=1051"
"18756","93.692559","192.168.0.100","54.187.107.148","UDP","150","55702  >  8801 Len=108"
"18757","93.703716","192.168.0.100","54.187.107.148","UDP","1093","54857  >  8801 Len=1051"
"18758","93.704432","54.187.107.148","192.168.0.100","UDP","411","8801  >  55702 Len=369"
"18759","93.704884","54.187.107.148","192.168.0.100","UDP","196","8801  >  55702 Len=154"
"18760","93.711641","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18761","93.711949","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18762","93.712220","192.168.0.100","54.187.107.148","UDP","150","55702  >  8801 Len=108"
"18763","93.716927","192.168.0.100","54.187.107.148","UDP","104","54857  >  8801 Len=62"
"18764","93.722783","54.187.107.148","192.168.0.100","UDP","106","8801  >  55702 Len=64"
"18765","93.722790","54.187.107.148","192.168.0.100","UDP","69","8801  >  54857 Len=27"
"18766","93.723203","54.187.107.148","192.168.0.100","UDP","267","8801  >  55702 Len=225"
"18767","93.723228","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18768","93.726827","192.168.0.100","54.187.107.148","UDP","223","54857  >  8801 Len=181"
"18769","93.726887","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18770","93.730724","192.168.0.100","54.187.107.148","UDP","106","55702  >  8801 Len=64"
"18771","93.730787","192.168.0.100","54.187.107.148","UDP","152","55702  >  8801 Len=110"
"18772","93.740850","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18773","93.740916","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18774","93.749480","54.187.107.148","192.168.0.100","UDP","506","8801  >  55702 Len=464"
"18775","93.749485","54.187.107.148","192.168.0.100","UDP","309","8801  >  55702 Len=267"
"18776","93.749872","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18777","93.752187","192.168.0.100","54.187.107.148","UDP","155","55702  >  8801 Len=113"
"18778","93.759916","54.187.107.148","192.168.0.100","UDP","69","8801  >  54857 Len=27"
"18779","93.762980","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18780","93.763065","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18781","93.768633","54.187.107.148","192.168.0.100","UDP","490","8801  >  55702 Len=448"
"18782","93.770305","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18783","93.770374","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18784","93.770375","192.168.0.100","54.187.107.148","UDP","144","55702  >  8801 Len=102"
"18785","93.774301","192.168.0.100","54.187.107.148","UDP","104","54857  >  8801 Len=62"
"18786","93.786966","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18787","93.787043","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18788","93.791987","54.187.107.148","192.168.0.100","UDP","308","8801  >  55702 Len=266"
"18789","93.792016","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18790","93.792017","192.168.0.100","54.187.107.148","UDP","146","55702  >  8801 Len=104"
"18791","93.795605","54.187.107.148","192.168.0.100","UDP","69","8801  >  54857 Len=27"
"18792","93.795611","54.187.107.148","192.168.0.100","UDP","317","8801  >  55702 Len=275"
"18793","93.806923","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18794","93.806924","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18795","93.811889","192.168.0.100","54.187.107.148","UDP","606","54857  >  8801 Len=564"
"18796","93.811971","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18797","93.812029","192.168.0.100","54.187.107.148","UDP","144","55702  >  8801 Len=102"
"18798","93.812858","54.187.107.148","192.168.0.100","UDP","167","8801  >  55702 Len=125"
"18799","93.814627","54.187.107.148","192.168.0.100","UDP","106","8801  >  55702 Len=64"
"18800","93.823770","54.187.107.148","192.168.0.100","UDP","69","8801  >  54857 Len=27"
"18801","93.826695","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18802","93.826761","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18803","93.830644","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18804","93.830718","192.168.0.100","54.187.107.148","UDP","151","55702  >  8801 Len=109"
"18805","93.833690","54.187.107.148","192.168.0.100","UDP","495","8801  >  55702 Len=453"
"18806","93.833695","54.187.107.148","192.168.0.100","UDP","142","8801  >  55702 Len=100"
"18807","93.845532","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18808","93.845612","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18809","93.848530","192.168.0.100","54.187.107.148","UDP","233","54857  >  8801 Len=191"
"18810","93.852010","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18811","93.852011","192.168.0.100","54.187.107.148","UDP","145","55702  >  8801 Len=103"
"18812","93.857048","54.187.107.148","192.168.0.100","UDP","69","8801  >  54857 Len=27"
"18813","93.857056","54.187.107.148","192.168.0.100","UDP","361","8801  >  55702 Len=319"
"18814","93.857059","54.187.107.148","192.168.0.100","UDP","253","8801  >  55702 Len=211"
"18815","93.868369","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18816","93.868447","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18817","93.869379","216.58.205.238","192.168.0.100","UDP","85","443  >  57395 Len=43"
"18818","93.872360","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18819","93.872512","192.168.0.100","54.187.107.148","UDP","147","55702  >  8801 Len=105"
"18820","93.885062","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18821","93.885063","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18822","93.887144","54.187.107.148","192.168.0.100","UDP","127","8801  >  52107 Len=85"
"18823","93.887149","54.187.107.148","192.168.0.100","UDP","137","8801  >  55702 Len=95"
"18824","93.887560","192.168.0.100","54.187.107.148","UDP","117","55702  >  8801 Len=75"
"18825","93.888891","54.187.107.148","192.168.0.100","UDP","69","8801  >  54857 Len=27"
"18826","93.891832","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18827","93.891833","192.168.0.100","54.187.107.148","UDP","148","55702  >  8801 Len=106"
"18828","93.895913","192.168.0.100","216.58.205.238","UDP","75","57395  >  443 Len=33"
"18829","93.899535","54.187.107.148","192.168.0.100","UDP","320","8801  >  55702 Len=278"
"18830","93.899542","54.187.107.148","192.168.0.100","UDP","265","8801  >  55702 Len=223"
"18831","93.899897","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18832","93.911971","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
"18833","93.911972","192.168.0.100","54.187.107.148","UDP","1085","54857  >  8801 Len=1043"
